,Source,Target,Weight
78544,147,665,2
1024,148,665,4
30352,151,665,1
62033,185,665,1
16440,191,665,1
61386,194,665,1
47485,234,665,1
3264,237,665,1
78867,238,665,1
63099,241,665,1
4151,248,665,1
53964,263,665,1
80273,265,665,1
25116,272,665,36
93334,279,665,3
94829,316,665,1
85742,323,665,2
44781,335,665,5
16555,370,665,3
64283,401,665,2
22039,408,665,1
81723,442,665,1
61281,444,665,1
38838,491,665,1
11497,492,665,1
93432,616,665,2
72583,621,665,1
34195,638,665,1
7446,660,665,1
83732,677,665,1
60228,694,665,1
10675,779,665,12
51216,817,665,8
42483,839,665,1
68495,850,665,1
30319,859,665,1
41012,863,665,2
23125,882,665,1
52209,884,665,19
29222,891,665,1
37290,908,665,1
62718,964,665,2
9809,979,665,1
52651,994,665,1
59560,3,667,28
55336,8,667,2
38766,26,667,6
94868,45,667,1
20734,97,667,5
59160,139,667,1
25726,148,667,3
69126,480,667,2
2789,481,667,1
12137,884,667,1
54201,891,667,1
31070,3,668,1
18630,3,669,10
20284,884,670,1
69877,3,671,1
69889,215,671,1
76704,502,671,1
14502,751,671,5
6656,884,671,1
47614,3,672,7
68508,97,672,4
5358,102,672,2
57975,106,672,1
3780,166,672,1
32891,335,672,2
96086,673,672,4
54662,3,673,90
67183,6,673,13
47829,8,673,4
44916,9,673,1
41744,10,673,5
37745,13,673,1
24112,22,673,8
29269,23,673,1
39426,26,673,10
19948,30,673,3
8195,33,673,3
64913,34,673,2
49618,38,673,1
48245,39,673,1
79574,42,673,2
19868,45,673,11
8919,64,673,2
44158,70,673,8
2180,72,673,1
46586,77,673,1
44317,86,673,1
34665,87,673,1
50165,91,673,3
56098,97,673,2
246,98,673,1
17754,102,673,37
27336,122,673,1
29644,128,673,1
58531,139,673,1
78614,146,673,2
41452,155,673,1
16134,166,673,2
46342,178,673,2
42101,180,673,1
36217,182,673,3
29651,185,673,1
69876,186,673,1
49965,192,673,1
40225,193,673,1
43949,194,673,1
67603,196,673,5
31079,200,673,1
23352,208,673,1
56492,246,673,2
69891,259,673,2
34772,272,673,6
7402,279,673,1
23504,280,673,1
86596,294,673,3
33353,299,673,1
51883,300,673,1
86534,315,673,1
30075,334,673,2
20471,335,673,22
63124,338,673,2
51891,357,673,8
68929,359,673,1
75945,363,673,1
89864,374,673,1
42169,377,673,1
64450,378,673,1
72624,398,673,2
94217,408,673,1
83354,434,673,2
20242,436,673,1
91238,440,673,1
31336,443,673,1
3382,472,673,3
86608,533,673,1
4803,542,673,1
93416,571,673,1
37181,587,673,1
86830,631,673,1
65775,648,673,2
66871,659,673,1
35257,672,673,4
83368,673,673,14
10869,675,673,2
36260,676,673,2
4952,677,673,4
1089,678,673,2
963,685,673,2
31067,695,673,1
60646,696,673,3
36204,697,673,1
72284,723,673,2
21442,738,673,1
6273,749,673,1
93218,785,673,1
65040,850,673,1
92409,874,673,1
84442,883,673,1
29063,884,673,1
81866,908,673,1
44984,915,673,1
14647,976,673,1
71814,3,674,1
48934,3,675,1
95611,22,675,2
14620,26,675,1
40344,33,675,1
58574,673,675,2
61291,676,675,1
76057,677,675,1
72151,678,675,1
1218,723,675,1
28968,3,676,1
61561,22,676,2
56494,26,676,1
31388,33,676,1
49607,673,676,2
73074,675,676,1
63755,677,676,1
38218,678,676,1
38340,723,676,1
8263,3,677,43
29447,6,677,1
9008,8,677,1
65616,13,677,1
73914,22,677,4
85787,26,677,2
69782,30,677,5
50402,32,677,1
18963,33,677,1
5607,36,677,1
29810,42,677,1
66278,45,677,1
77193,77,677,1
7281,89,677,1
3850,91,677,1
9747,97,677,1
67652,102,677,8
10389,103,677,8
82241,132,677,1
12143,139,677,2
28846,146,677,1
50723,148,677,2
93186,149,677,11
87111,151,677,1
24517,155,677,2
75729,163,677,2
91482,167,677,1
40497,173,677,1
79423,185,677,4
80079,191,677,2
3633,192,677,1
60729,193,677,2
90446,194,677,2
78946,243,677,1
69624,245,677,1
61538,254,677,1
45278,272,677,1
53814,279,677,1
89207,297,677,2
61856,354,677,1
1526,356,677,5
2166,357,677,2
75277,380,677,1
71058,391,677,1
47752,408,677,3
33515,434,677,1
76963,440,677,3
21753,444,677,1
87791,481,677,2
58735,580,677,1
80048,657,677,1
25290,662,677,1
7533,665,677,1
63143,673,677,4
60701,675,677,1
82640,676,677,1
50775,678,677,1
25934,723,677,1
25048,762,677,1
81520,775,677,1
59733,779,677,1
46772,785,677,1
93824,877,677,2
30624,884,677,4
27081,949,677,1
45652,3,678,4
60792,9,678,2
30932,13,678,3
27947,22,678,2
48567,26,678,1
6537,33,678,1
88678,42,678,1
85541,46,678,1
41409,66,678,1
38315,87,678,1
89011,103,678,1
17034,163,678,1
25924,243,678,2
70160,244,678,1
8079,335,678,2
60156,408,678,2
31225,412,678,1
65568,472,678,1
91437,555,678,1
52364,673,678,2
1963,675,678,1
90855,676,678,1
38754,677,678,1
13423,678,678,2
63364,723,678,1
6809,743,678,4
30368,751,678,2
73654,875,678,1
33908,948,678,1
58885,966,678,2
15873,151,679,1
2177,280,679,1
54695,363,679,1
22976,682,679,1
50913,723,679,1
70517,3,680,2
30469,26,680,3
28906,45,680,1
70562,276,681,1
67637,2,682,10
92788,3,682,24
26283,6,682,3
63643,8,682,2
7938,10,682,1
86271,13,682,2
52619,16,682,2
80146,24,682,1
5589,26,682,5
71933,40,682,1
2829,58,682,1
46591,70,682,1
63314,132,682,1
92518,139,682,4
20209,148,682,1
20653,185,682,4
87153,187,682,1
38649,188,682,3
49075,197,682,1
32326,208,682,1
30654,272,682,1
18169,276,682,4
45087,280,682,1
61409,335,682,4
17564,338,682,2
5563,345,682,1
88232,484,682,1
66498,636,682,1
25189,679,682,1
61239,753,682,1
58418,874,682,1
2237,884,682,1
23649,949,682,1
75943,8,683,1
72342,124,683,1
75225,181,683,1
74643,187,683,1
43095,272,683,2
48953,335,683,1
52874,443,683,1
24754,508,683,1
42624,2,684,2
49846,3,684,159
31432,7,684,1
88579,8,684,1
76720,26,684,1
20808,42,684,1
75148,45,684,2
61204,60,684,1
36916,71,684,2
73560,82,684,1
64715,122,684,10
81331,124,684,1
63586,128,684,2
25625,136,684,1
21074,139,684,1
76282,142,684,1
41637,148,684,1
33449,155,684,1
27757,188,684,1
8787,196,684,1
57276,208,684,1
52521,254,684,1
55647,272,684,4
64348,280,684,1
8917,297,684,2
41916,316,684,1
11422,345,684,1
11592,408,684,2
80793,445,684,1
10430,446,684,1
88208,510,684,1
36813,512,684,1
80602,632,684,1
87931,636,684,3
92581,638,684,1
63535,648,684,1
55622,684,684,2
33075,715,684,1
30791,731,684,2
51640,795,684,1
17931,857,684,1
34541,884,684,2
85398,896,684,6
87814,972,684,1
11748,3,685,15
4845,8,685,4
69724,10,685,1
24932,13,685,1
70445,22,685,1
89381,26,685,5
73238,30,685,1
91709,47,685,1
93533,53,685,2
71430,57,685,1
86391,58,685,2
20780,63,685,2
55298,64,685,3
37497,70,685,3
64168,102,685,6
2812,132,685,1
88925,142,685,1
46535,171,685,1
11649,197,685,2
51972,215,685,1
61463,218,685,1
31888,221,685,1
82509,222,685,1
20683,241,685,1
71401,267,685,1
68072,272,685,1
70302,335,685,2
5525,357,685,1
56087,365,685,1
51140,408,685,1
73616,456,685,1
64046,457,685,1
4828,480,685,1
46284,508,685,2
24934,513,685,2
96099,538,685,3
58111,542,685,1
31642,544,685,1
15663,548,685,8
86406,555,685,1
43376,571,685,1
46680,630,685,1
8720,638,685,1
33528,673,685,2
70630,685,685,2
54884,739,685,1
92812,751,685,5
36608,767,685,1
78297,770,685,1
86884,785,685,1
34983,791,685,1
34031,884,685,3
1872,896,685,2
49167,3,686,19
54327,10,686,3
6923,15,686,1
6212,16,686,1
67515,22,686,2
14999,24,686,1
50386,45,686,1
59062,57,686,1
48749,82,686,1
90043,97,686,1
26785,102,686,1
23390,131,686,1
13502,132,686,1
46048,139,686,1
84157,146,686,3
15803,148,686,1
25085,166,686,1
88430,168,686,1
79992,182,686,1
47075,210,686,1
83222,253,686,1
64404,259,686,1
39257,295,686,1
27177,314,686,1
11533,335,686,1
93902,408,686,1
40354,422,686,1
60734,440,686,2
63,461,686,1
28115,548,686,1
59964,598,686,2
26800,616,686,1
90894,658,686,1
93777,779,686,2
1638,799,686,1
6606,821,686,1
46800,919,686,1
36587,3,687,2
67597,761,687,1
47794,3,689,1
40702,8,689,1
36601,16,689,1
27448,335,689,1
88389,342,689,1
92288,916,689,1
62742,1,690,1
18480,3,690,11
53284,8,690,1
89940,22,690,1
86494,136,690,1
96055,334,690,1
64814,335,690,1
6245,846,690,1
51724,3,691,2
21468,26,691,9
80544,692,691,4
13805,3,692,1
80262,26,692,3
71526,60,692,1
81363,163,692,1
29671,241,692,1
77628,691,692,4
68363,693,692,2
94511,705,692,1
17205,241,693,1
5855,692,693,2
81802,705,693,1
2111,665,694,1
26201,3,695,4
85070,6,695,1
56337,10,695,2
67886,26,695,5
94373,42,695,1
23756,47,695,1
9201,70,695,1
78533,77,695,1
57704,82,695,1
28497,98,695,1
12837,113,695,4
48208,115,695,1
93357,146,695,1
94079,163,695,2
49166,167,695,1
51072,241,695,2
19983,300,695,1
90707,323,695,1
2638,335,695,1
45199,367,695,1
79406,408,695,2
85573,410,695,1
1880,434,695,1
2401,436,695,1
76492,440,695,3
16862,443,695,1
464,488,695,3
14587,492,695,1
67010,501,695,1
7047,503,695,1
19055,673,695,1
83023,698,695,1
82274,701,695,1
53643,835,695,1
87227,884,695,10
63615,3,696,136
44275,6,696,1
95632,8,696,2
85046,10,696,3
37387,26,696,21
10484,29,696,1
21931,45,696,1
64610,47,696,1
79758,71,696,1
54548,75,696,1
12382,91,696,2
71942,97,696,1
56382,122,696,1
60555,139,696,1
47360,146,696,2
14527,148,696,1
77846,150,696,1
56698,151,696,1
82952,167,696,1
40603,181,696,1
1891,237,696,1
52525,263,696,1
90157,272,696,1
23289,279,696,1
21409,280,696,1
43324,335,696,3
72414,342,696,2
69250,358,696,2
92087,408,696,1
9204,412,696,1
8597,422,696,1
89121,440,696,5
31131,443,696,5
62673,444,696,1
32211,455,696,6
61541,501,696,1
40851,503,696,3
95325,505,696,1
35611,638,696,2
3262,673,696,3
52688,698,696,1
51785,709,696,3
85353,713,696,1
8348,749,696,1
79730,784,696,1
31367,862,696,1
84045,871,696,1
76209,874,696,5
11177,883,696,1
78344,884,696,43
12007,950,696,1
36054,979,696,4
54074,994,696,1
51184,3,697,4
36887,89,697,1
75841,132,697,1
73734,210,697,1
34775,443,697,1
48888,490,697,3
82611,505,697,2
73848,664,697,1
86857,673,697,1
47133,713,697,1
90982,884,697,10
51081,3,698,2
1146,10,698,4
12531,26,698,1
33406,112,698,2
10500,147,698,4
76457,196,698,1
47792,241,698,1
17738,440,698,1
29829,695,698,1
83403,696,698,1
43690,884,698,4
75914,3,699,1
19568,884,699,1
38755,695,701,1
40949,884,701,1
24689,2,702,1
42088,3,702,6
5580,13,702,1
58937,26,702,1
74230,89,702,3
11626,231,702,2
31440,484,702,3
2749,703,702,1
73173,709,702,1
89369,13,703,1
59236,122,703,1
29470,124,703,1
95558,231,703,1
45031,259,703,1
81748,260,703,1
85976,272,703,5
82902,408,703,1
81280,443,703,1
94056,702,703,1
70659,916,703,1
23890,964,703,1
75652,3,704,3
50867,272,704,1
96151,147,705,1
28938,241,705,1
63320,272,705,1
34802,692,705,1
44192,693,705,1
37638,896,705,1
79588,13,706,1
5106,71,706,1
17038,428,706,1
90092,280,707,1
83797,287,707,1
31522,335,707,1
55687,723,707,2
57436,944,707,1
77329,995,707,1
62366,3,708,1
12905,334,708,1
65448,335,708,1
49945,2,709,2
49928,3,709,22
55972,8,709,4
46628,10,709,1
62350,13,709,2
38738,16,709,2
31227,26,709,3
73538,33,709,1
15969,42,709,6
11713,45,709,3
14119,71,709,1
21719,89,709,5
45369,91,709,3
23570,97,709,2
26004,102,709,1
87536,122,709,1
25943,139,709,1
9123,148,709,4
4844,151,709,1
83205,153,709,8
34198,163,709,1
13136,175,709,1
74597,186,709,2
16922,272,709,7
9406,282,709,1
32903,284,709,2
13626,316,709,1
5805,325,709,1
53047,335,709,1
63866,364,709,8
80681,369,709,3
4906,370,709,1
89294,408,709,2
3265,440,709,2
95299,443,709,1
72860,490,709,4
69047,595,709,2
19080,638,709,1
68812,696,709,3
80565,702,709,1
67744,709,709,2
58351,758,709,1
73519,779,709,2
42876,817,709,2
34302,860,709,2
72208,884,709,29
87482,896,709,1
9236,10,710,1
74687,42,710,1
61646,103,710,1
22069,297,710,1
67868,307,710,1
43513,995,710,1
74684,3,711,1
93067,3,712,1
72852,71,712,1
81289,139,712,2
2742,388,712,1
40442,440,712,1
34566,442,712,1
14126,444,712,2
3596,3,713,22
93996,5,713,1
49894,6,713,5
9604,8,713,10
3774,10,713,128
51914,13,713,1
75674,18,713,1
28910,19,713,1
84514,26,713,271
69251,42,713,20
50851,44,713,1
58097,45,713,4
90576,46,713,1
3715,47,713,2
4988,49,713,6
85854,50,713,4
29318,70,713,1
60479,71,713,1
1605,77,713,2
34495,90,713,1
88248,91,713,86
52286,94,713,13
66468,97,713,5
68925,102,713,2
70531,103,713,3
52228,115,713,4
90102,119,713,1
15755,120,713,6
81664,121,713,1
44661,122,713,7
68854,123,713,1
61392,124,713,1
12358,128,713,4
36939,132,713,3
68859,139,713,2
62440,148,713,5
90950,149,713,1
41790,150,713,9
36872,153,713,2
53612,155,713,1
38255,156,713,4
84047,163,713,6
23532,166,713,2
66414,175,713,1
31742,186,713,1
54213,213,713,1
28205,223,713,1
44884,231,713,1
18777,243,713,5
12923,245,713,5
94837,246,713,1
18783,259,713,2
88594,263,713,1
1263,271,713,1
59893,272,713,4
27563,280,713,1
3611,281,713,1
62716,282,713,2
9626,302,713,1
93646,321,713,4
66426,326,713,1
75632,333,713,1
61591,335,713,1
69199,357,713,1
14060,364,713,2
88268,369,713,1
51274,370,713,3
46037,376,713,1
42798,408,713,3
16449,412,713,3
62263,419,713,1
38268,434,713,2
60225,436,713,19
53034,440,713,2
23816,445,713,3
40589,475,713,3
93325,478,713,2
25320,491,713,3
7707,503,713,1
47197,560,713,1
31690,616,713,5
51846,621,713,1
68941,638,713,1
58836,643,713,1
22458,696,713,1
53636,697,713,1
38211,713,713,2
1391,714,713,1
89466,758,713,1
75603,785,713,1
5998,803,713,1
25462,815,713,2
85781,817,713,3
51183,859,713,31
35853,860,713,1
36917,862,713,6
41054,874,713,1
29342,884,713,20
90865,891,713,1
56391,895,713,1
34144,896,713,3
33593,907,713,2
3959,908,713,1
41003,933,713,1
28256,938,713,1
43430,946,713,1
91048,979,713,1
40793,3,714,12
58826,63,714,1
25782,713,714,1
38105,851,714,1
12028,153,715,1
25999,271,715,6
84687,272,715,2
34946,335,715,2
17981,371,715,1
18533,401,715,2
32651,684,715,1
514,795,715,1
54325,884,715,4
44683,445,716,1
75571,884,717,1
64087,3,718,2
41716,70,718,1
78164,3,719,152
25079,10,719,2
89486,23,719,1
9848,26,719,1
74799,47,719,1
47368,82,719,3
66816,91,719,2
37408,148,719,1
35067,203,719,1
53959,254,719,1
27323,272,719,1
89112,279,719,1
81345,335,719,2
61013,359,719,1
79608,523,719,1
35551,567,719,3
25117,719,719,2
75380,726,719,1
69144,850,719,1
4475,884,719,2
77439,896,719,7
5559,3,720,3
58706,342,720,1
32120,896,720,1
